국가,연도,의약품,의약품소비량,의약품판매량
핀란드,2018,항우울제,74.8,2998.0
프랑스,1998,소화성궤양 및 위장용 약물,25.1,16831.7
프랑스,1998,당뇨 약물,29.9,16831.7
프랑스,1998,항 부정맥제,11.6,16831.7
프랑스,1998,향균제,31.3,16831.7
프랑스,1998,항우울제,34.6,16831.7
프랑스,1999,소화성궤양 및 위장용 약물,28.8,17540.6
프랑스,1999,당뇨 약물,40.6,17540.6
프랑스,1999,항 부정맥제,11.6,17540.6
프랑스,1999,향균제,31.9,17540.6
프랑스,1999,항우울제,37.8,17540.6
프랑스,2000,소화성궤양 및 위장용 약물,31.9,16052.4
프랑스,2000,당뇨 약물,44.2,16052.4
프랑스,2000,항 부정맥제,11.3,16052.4
프랑스,2000,향균제,31.5,16052.4
프랑스,2000,항우울제,39.5,16052.4
프랑스,2001,소화성궤양 및 위장용 약물,37.1,17020.5
프랑스,2001,당뇨 약물,48.1,17020.5
프랑스,2001,항 부정맥제,11.4,17020.5
프랑스,2001,향균제,31.0,17020.5
프랑스,2001,항우울제,42.3,17020.5
프랑스,2002,소화성궤양 및 위장용 약물,42.4,19220.7
프랑스,2002,당뇨 약물,50.6,19220.7
프랑스,2002,항 부정맥제,11.6,19220.7
프랑스,2002,향균제,30.4,19220.7
프랑스,2002,항우울제,45.1,19220.7
프랑스,2003,소화성궤양 및 위장용 약물,44.5,24685.3
프랑스,2003,당뇨 약물,53.7,24685.3
프랑스,2003,항 부정맥제,11.1,24685.3
프랑스,2003,향균제,26.9,24685.3
프랑스,2003,항우울제,46.4,24685.3
프랑스,2004,소화성궤양 및 위장용 약물,48.8,28882.2
프랑스,2004,당뇨 약물,55.1,28882.2
프랑스,2004,항 부정맥제,10.7,28882.2
프랑스,2004,향균제,25.1,28882.2
프랑스,2004,항우울제,49.4,28882.2
프랑스,2005,소화성궤양 및 위장용 약물,53.5,30304.8
프랑스,2005,당뇨 약물,59.2,30304.8
프랑스,2005,항 부정맥제,10.9,30304.8
프랑스,2005,향균제,26.5,30304.8
프랑스,2005,항우울제,49.8,30304.8
프랑스,2006,소화성궤양 및 위장용 약물,56.5,31191.6
프랑스,2006,당뇨 약물,60.8,31191.6
프랑스,2006,항 부정맥제,11.1,31191.6
프랑스,2006,향균제,25.2,31191.6
프랑스,2006,항우울제,48.7,31191.6
프랑스,2007,소화성궤양 및 위장용 약물,61.4,35595.4
프랑스,2007,당뇨 약물,61.5,35595.4
프랑스,2007,항 부정맥제,10.7,35595.4
프랑스,2007,향균제,25.7,35595.4
프랑스,2007,항우울제,50.1,35595.4
프랑스,2008,소화성궤양 및 위장용 약물,62.0,39120.6
프랑스,2008,당뇨 약물,62.8,39120.6
프랑스,2008,항 부정맥제,10.5,39120.6
프랑스,2008,향균제,25.1,39120.6
프랑스,2008,항우울제,50.4,39120.6
프랑스,2009,소화성궤양 및 위장용 약물,66.4,37963.2
프랑스,2009,당뇨 약물,65.7,37963.2
프랑스,2009,항 부정맥제,10.2,37963.2
프랑스,2009,향균제,26.2,37963.2
프랑스,2009,항우울제,49.8,37963.2
프랑스,2010,향균제,25.0,36508.9
프랑스,2011,향균제,25.1,38418.0
프랑스,2012,향균제,25.7,34946.3
프랑스,2013,향균제,25.9,35593.6
독일,1998,소화관 및 신진대사,146.1,20301.1
독일,1998,제산제,2.7,20301.1
독일,1998,소화성궤양 및 위장용 약물,15.6,20301.1
독일,1998,당뇨 약물,41.5,20301.1
독일,1998,심장 배당체,16.9,20301.1
독일,1998,항 부정맥제,2.1,20301.1
독일,1998,이뇨제,54.5,20301.1
독일,1998,진통제,19.5,20301.1
독일,1998,수면제 및 진정제,12.9,20301.1
독일,1998,항우울제,19.3,20301.1
독일,1999,소화관 및 신진대사,147.7,20038.8
독일,1999,제산제,2.2,20038.8
독일,1999,소화성궤양 및 위장용 약물,16.3,20038.8
독일,1999,당뇨 약물,43.5,20038.8
독일,1999,심장 배당체,16.2,20038.8
독일,1999,항 부정맥제,2.1,20038.8
독일,1999,이뇨제,54.5,20038.8
독일,1999,진통제,18.3,20038.8
독일,1999,수면제 및 진정제,11.4,20038.8
독일,1999,항우울제,20.5,20038.8
독일,2000,소화관 및 신진대사,150.2,17856.0
독일,2000,제산제,1.8,17856.0
독일,2000,소화성궤양 및 위장용 약물,18.4,17856.0
독일,2000,당뇨 약물,46.3,17856.0
독일,2000,심장 배당체,14.9,17856.0
독일,2000,항 부정맥제,2.1,17856.0
독일,2000,이뇨제,56.1,17856.0
독일,2000,진통제,17.7,17856.0
독일,2000,수면제 및 진정제,9.8,17856.0
독일,2000,항우울제,20.7,17856.0
독일,2001,소화관 및 신진대사,149.9,19074.7
독일,2001,제산제,1.6,19074.7
독일,2001,소화성궤양 및 위장용 약물,22.7,19074.7
독일,2001,당뇨 약물,53.0,19074.7
독일,2001,심장 배당체,14.7,19074.7
독일,2001,항 부정맥제,2.2,19074.7
독일,2001,이뇨제,63.3,19074.7
독일,2001,진통제,17.6,19074.7
독일,2001,수면제 및 진정제,9.8,19074.7
독일,2001,항우울제,22.6,19074.7
독일,2002,소화관 및 신진대사,154.6,21454.0
독일,2002,제산제,1.4,21454.0
독일,2002,소화성궤양 및 위장용 약물,25.7,21454.0
독일,2002,당뇨 약물,56.3,21454.0
독일,2002,심장 배당체,13.3,21454.0
독일,2002,항 부정맥제,2.3,21454.0
독일,2002,이뇨제,65.8,21454.0
독일,2002,진통제,18.9,21454.0
독일,2002,수면제 및 진정제,9.2,21454.0
독일,2002,항우울제,24.3,21454.0
독일,2003,소화관 및 신진대사,158.7,27284.8
독일,2003,제산제,1.2,27284.8
독일,2003,소화성궤양 및 위장용 약물,29.9,27284.8
독일,2003,당뇨 약물,61.1,27284.8
독일,2003,심장 배당체,12.3,27284.8
독일,2003,항 부정맥제,2.4,27284.8
독일,2003,이뇨제,71.1,27284.8
독일,2003,진통제,19.1,27284.8
독일,2003,수면제 및 진정제,8.7,27284.8
독일,2003,항우울제,26.4,27284.8
독일,2004,소화관 및 신진대사,129.3,26955.7
독일,2004,제산제,0.3,26955.7
독일,2004,소화성궤양 및 위장용 약물,32.5,26955.7
독일,2004,당뇨 약물,59.0,26955.7
독일,2004,심장 배당체,10.1,26955.7
독일,2004,항 부정맥제,2.3,26955.7
독일,2004,이뇨제,66.1,26955.7
독일,2004,진통제,15.9,26955.7
독일,2004,수면제 및 진정제,6.7,26955.7
독일,2004,항우울제,25.5,26955.7
독일,2005,소화관 및 신진대사,138.9,29312.5
독일,2005,제산제,0.3,29312.5
독일,2005,소화성궤양 및 위장용 약물,38.8,29312.5
독일,2005,당뇨 약물,63.6,29312.5
독일,2005,심장 배당체,9.4,29312.5
독일,2005,항 부정맥제,2.3,29312.5
독일,2005,이뇨제,69.2,29312.5
독일,2005,진통제,17.9,29312.5
독일,2005,수면제 및 진정제,6.8,29312.5
독일,2005,항우울제,28.4,29312.5
독일,2006,소화관 및 신진대사,141.6,29747.4
독일,2006,제산제,0.3,29747.4
독일,2006,소화성궤양 및 위장용 약물,43.3,29747.4
독일,2006,당뇨 약물,66.0,29747.4
독일,2006,심장 배당체,8.5,29747.4
독일,2006,항 부정맥제,2.4,29747.4
독일,2006,이뇨제,70.6,29747.4
독일,2006,진통제,18.6,29747.4
독일,2006,수면제 및 진정제,6.5,29747.4
독일,2006,항우울제,30.1,29747.4
독일,2007,소화관 및 신진대사,157.7,34681.5
독일,2007,제산제,0.3,34681.5
독일,2007,소화성궤양 및 위장용 약물,53.6,34681.5
독일,2007,당뇨 약물,71.1,34681.5
독일,2007,심장 배당체,7.8,34681.5
독일,2007,항 부정맥제,2.5,34681.5
독일,2007,이뇨제,72.7,34681.5
독일,2007,진통제,20.3,34681.5
독일,2007,수면제 및 진정제,6.5,34681.5
독일,2007,항우울제,34.3,34681.5
독일,2008,소화관 및 신진대사,170.2,39235.6
독일,2008,제산제,0.3,39235.6
독일,2008,소화성궤양 및 위장용 약물,61.4,39235.6
독일,2008,당뇨 약물,76.3,39235.6
독일,2008,심장 배당체,7.3,39235.6
독일,2008,항 부정맥제,2.6,39235.6
독일,2008,이뇨제,74.7,39235.6
독일,2008,진통제,21.7,39235.6
독일,2008,수면제 및 진정제,6.5,39235.6
독일,2008,항우울제,38.2,39235.6
독일,2009,소화관 및 신진대사,177.5,39750.4
독일,2009,제산제,0.3,39750.4
독일,2009,소화성궤양 및 위장용 약물,66.3,39750.4
독일,2009,당뇨 약물,79.4,39750.4
독일,2009,심장 배당체,6.9,39750.4
독일,2009,항 부정맥제,2.7,39750.4
독일,2009,이뇨제,76.8,39750.4
독일,2009,진통제,23.2,39750.4
독일,2009,수면제 및 진정제,6.4,39750.4
독일,2009,항우울제,41.8,39750.4
독일,2010,소화관 및 신진대사,183.1,39406.5
독일,2010,제산제,0.4,39406.5
독일,2010,소화성궤양 및 위장용 약물,69.5,39406.5
독일,2010,당뇨 약물,81.4,39406.5
독일,2010,심장 배당체,6.3,39406.5
독일,2010,항 부정맥제,2.9,39406.5
독일,2010,이뇨제,76.8,39406.5
독일,2010,진통제,23.4,39406.5
독일,2010,수면제 및 진정제,6.1,39406.5
독일,2010,항우울제,46.7,39406.5
독일,2011,소화관 및 신진대사,190.3,41363.6
독일,2011,제산제,0.4,41363.6
독일,2011,소화성궤양 및 위장용 약물,75.7,41363.6
독일,2011,당뇨 약물,82.6,41363.6
독일,2011,심장 배당체,5.8,41363.6
독일,2011,항 부정맥제,3.1,41363.6
독일,2011,이뇨제,76.3,41363.6
독일,2011,진통제,23.9,41363.6
독일,2011,수면제 및 진정제,5.9,41363.6
독일,2011,항우울제,50.0,41363.6
독일,2012,소화관 및 신진대사,217.0,39111.5
독일,2012,제산제,0.4,39111.5
독일,2012,소화성궤양 및 위장용 약물,81.6,39111.5
독일,2012,당뇨 약물,83.2,39111.5
독일,2012,심장 배당체,5.3,39111.5
독일,2012,항 부정맥제,3.1,39111.5
독일,2012,이뇨제,75.1,39111.5
독일,2012,진통제,24.3,39111.5
독일,2012,수면제 및 진정제,5.6,39111.5
독일,2012,항우울제,51.9,39111.5
독일,2013,소화관 및 신진대사,221.7,41867.7
독일,2013,제산제,0.5,41867.7
독일,2013,소화성궤양 및 위장용 약물,85.9,41867.7
독일,2013,당뇨 약물,83.2,41867.7
독일,2013,심장 배당체,4.8,41867.7
독일,2013,항 부정맥제,3.1,41867.7
독일,2013,이뇨제,73.9,41867.7
독일,2013,진통제,24.1,41867.7
독일,2013,수면제 및 진정제,5.3,41867.7
독일,2013,항우울제,53.1,41867.7
독일,2014,소화관 및 신진대사,227.0,44590.9
독일,2014,제산제,0.5,44590.9
독일,2014,소화성궤양 및 위장용 약물,90.8,44590.9
독일,2014,당뇨 약물,83.6,44590.9
독일,2014,심장 배당체,4.4,44590.9
독일,2014,항 부정맥제,3.1,44590.9
독일,2014,이뇨제,74.1,44590.9
독일,2014,진통제,24.7,44590.9
독일,2014,수면제 및 진정제,5.2,44590.9
독일,2014,항우울제,55.1,44590.9
독일,2015,소화관 및 신진대사,228.7,39221.0
독일,2015,제산제,0.6,39221.0
독일,2015,소화성궤양 및 위장용 약물,93.5,39221.0
독일,2015,당뇨 약물,82.6,39221.0
독일,2015,심장 배당체,4.0,39221.0
독일,2015,항 부정맥제,3.1,39221.0
독일,2015,이뇨제,72.5,39221.0
독일,2015,진통제,25.0,39221.0
독일,2015,수면제 및 진정제,5.0,39221.0
독일,2015,항우울제,56.4,39221.0
독일,2016,소화관 및 신진대사,232.8,39979.8
독일,2016,제산제,0.6,39979.8
독일,2016,소화성궤양 및 위장용 약물,94.7,39979.8
독일,2016,당뇨 약물,83.8,39979.8
독일,2016,심장 배당체,3.6,39979.8
독일,2016,항 부정맥제,3.0,39979.8
독일,2016,이뇨제,71.5,39979.8
독일,2016,진통제,25.4,39979.8
독일,2016,수면제 및 진정제,4.8,39979.8
독일,2016,항우울제,56.5,39979.8
독일,2017,소화관 및 신진대사,227.4,42011.2
독일,2017,제산제,0.7,42011.2
독일,2017,소화성궤양 및 위장용 약물,88.5,42011.2
독일,2017,당뇨 약물,83.5,42011.2
독일,2017,심장 배당체,3.3,42011.2
독일,2017,항 부정맥제,2.9,42011.2
독일,2017,이뇨제,69.6,42011.2
독일,2017,진통제,25.4,42011.2
독일,2017,수면제 및 진정제,4.6,42011.2
독일,2017,항우울제,56.9,42011.2
독일,2018,소화관 및 신진대사,228.9,52233.7
독일,2018,제산제,0.7,52233.7
독일,2018,소화성궤양 및 위장용 약물,85.6,52233.7
독일,2018,당뇨 약물,85.9,52233.7
독일,2018,심장 배당체,3.1,52233.7
독일,2018,항 부정맥제,3.0,52233.7
독일,2018,이뇨제,70.1,52233.7
독일,2018,진통제,26.5,52233.7
독일,2018,수면제 및 진정제,3.4,52233.7
독일,2018,항우울제,58.5,52233.7
독일,2019,소화관 및 신진대사,230.4,52451.2
독일,2019,제산제,0.8,52451.2
독일,2019,소화성궤양 및 위장용 약물,84.2,52451.2
독일,2019,당뇨 약물,88.3,52451.2
독일,2019,심장 배당체,3.0,52451.2
독일,2019,항 부정맥제,3.0,52451.2
독일,2019,이뇨제,71.2,52451.2
독일,2019,진통제,27.2,52451.2
독일,2019,수면제 및 진정제,3.3,52451.2
독일,2019,항우울제,60.3,52451.2
그리스,1998,소화관 및 신진대사,143.4,2032.8
그리스,1998,제산제,5.5,2032.8
그리스,1998,소화성궤양 및 위장용 약물,19.4,2032.8
그리스,1998,당뇨 약물,32.0,2032.8
그리스,1998,심장 배당체,12.6,2032.8
그리스,1998,항 부정맥제,3.7,2032.8
그리스,1998,이뇨제,32.2,2032.8
그리스,1998,향균제,24.4,2032.8
그리스,1998,진통제,26.8,2032.8
그리스,1998,수면제 및 진정제,14.1,2032.8
그리스,1998,항우울제,11.6,2032.8
그리스,1999,소화관 및 신진대사,161.0,2366.4
그리스,1999,제산제,5.2,2366.4
그리스,1999,소화성궤양 및 위장용 약물,22.9,2366.4
그리스,1999,당뇨 약물,35.6,2366.4
그리스,1999,심장 배당체,12.4,2366.4
그리스,1999,항 부정맥제,3.9,2366.4
그리스,1999,이뇨제,32.4,2366.4
그리스,1999,향균제,27.3,2366.4
그리스,1999,진통제,30.1,2366.4
그리스,1999,수면제 및 진정제,15.4,2366.4
그리스,1999,항우울제,15.8,2366.4
그리스,2000,소화관 및 신진대사,175.9,2398.1
그리스,2000,제산제,5.3,2398.1
그리스,2000,소화성궤양 및 위장용 약물,26.0,2398.1
그리스,2000,당뇨 약물,39.7,2398.1
그리스,2000,심장 배당체,11.7,2398.1
그리스,2000,항 부정맥제,4.2,2398.1
그리스,2000,이뇨제,32.8,2398.1
그리스,2000,향균제,28.4,2398.1
그리스,2000,진통제,31.7,2398.1
그리스,2000,수면제 및 진정제,17.9,2398.1
그리스,2000,항우울제,18.9,2398.1
그리스,2001,소화관 및 신진대사,179.6,2807.4
그리스,2001,제산제,5.2,2807.4
그리스,2001,소화성궤양 및 위장용 약물,29.1,2807.4
그리스,2001,당뇨 약물,47.0,2807.4
그리스,2001,심장 배당체,11.4,2807.4
그리스,2001,항 부정맥제,4.5,2807.4
그리스,2001,이뇨제,34.0,2807.4
그리스,2001,향균제,28.4,2807.4
그리스,2001,진통제,30.0,2807.4
그리스,2001,수면제 및 진정제,18.2,2807.4
그리스,2001,항우울제,23.1,2807.4
그리스,2002,소화관 및 신진대사,197.9,3557.4
그리스,2002,제산제,4.8,3557.4
그리스,2002,소화성궤양 및 위장용 약물,33.9,3557.4
그리스,2002,당뇨 약물,51.9,3557.4
그리스,2002,심장 배당체,11.3,3557.4
그리스,2002,항 부정맥제,4.9,3557.4
그리스,2002,이뇨제,34.9,3557.4
그리스,2002,향균제,29.5,3557.4
그리스,2002,진통제,29.9,3557.4
그리스,2002,수면제 및 진정제,16.1,3557.4
그리스,2002,항우울제,27.6,3557.4
그리스,2003,소화관 및 신진대사,219.7,4897.5
그리스,2003,제산제,4.8,4897.5
그리스,2003,소화성궤양 및 위장용 약물,39.2,4897.5
그리스,2003,당뇨 약물,58.3,4897.5
그리스,2003,심장 배당체,10.2,4897.5
그리스,2003,항 부정맥제,5.3,4897.5
그리스,2003,이뇨제,35.7,4897.5
그리스,2003,향균제,30.1,4897.5
그리스,2003,진통제,29.5,4897.5
그리스,2003,수면제 및 진정제,14.9,4897.5
그리스,2003,항우울제,33.1,4897.5
그리스,2004,소화관 및 신진대사,236.4,6218.8
그리스,2004,제산제,4.6,6218.8
그리스,2004,소화성궤양 및 위장용 약물,47.7,6218.8
그리스,2004,당뇨 약물,67.7,6218.8
그리스,2004,심장 배당체,9.9,6218.8
그리스,2004,항 부정맥제,5.5,6218.8
그리스,2004,이뇨제,35.7,6218.8
그리스,2004,향균제,29.8,6218.8
그리스,2004,진통제,29.5,6218.8
그리스,2004,수면제 및 진정제,15.7,6218.8
그리스,2004,항우울제,35.8,6218.8
그리스,2005,향균제,31.1,6939.4
그리스,2006,향균제,36.9,7703.6
그리스,2007,향균제,38.9,10673.5
그리스,2008,향균제,40.4,11437.6
그리스,2009,향균제,37.6,11825.7
헝가리,1998,제산제,1.9,831.5
헝가리,1998,소화성궤양 및 위장용 약물,21.4,831.5
헝가리,1998,당뇨 약물,36.2,831.5
헝가리,1998,심장 배당체,10.9,831.5
헝가리,1998,항 부정맥제,4.5,831.5
헝가리,1998,이뇨제,33.5,831.5
헝가리,1998,진통제,28.6,831.5
헝가리,1998,수면제 및 진정제,28.8,831.5
헝가리,1998,항우울제,12.1,831.5
헝가리,1999,소화관 및 신진대사,238.8,875.3
헝가리,1999,제산제,1.7,875.3
헝가리,1999,소화성궤양 및 위장용 약물,23.5,875.3
헝가리,1999,당뇨 약물,38.6,875.3
헝가리,1999,심장 배당체,9.1,875.3
헝가리,1999,항 부정맥제,4.8,875.3
헝가리,1999,이뇨제,34.3,875.3
헝가리,1999,진통제,28.1,875.3
헝가리,1999,수면제 및 진정제,26.3,875.3
헝가리,1999,항우울제,12.9,875.3
헝가리,2000,소화관 및 신진대사,240.6,812.4
헝가리,2000,제산제,1.6,812.4
헝가리,2000,소화성궤양 및 위장용 약물,26.2,812.4
헝가리,2000,당뇨 약물,42.7,812.4
헝가리,2000,심장 배당체,9.6,812.4
헝가리,2000,항 부정맥제,5.4,812.4
헝가리,2000,이뇨제,35.7,812.4
헝가리,2000,진통제,25.6,812.4
헝가리,2000,수면제 및 진정제,25.5,812.4
헝가리,2000,항우울제,13.5,812.4
헝가리,2001,소화관 및 신진대사,238.3,958.8
헝가리,2001,제산제,1.5,958.8
헝가리,2001,소화성궤양 및 위장용 약물,30.3,958.8
헝가리,2001,당뇨 약물,45.6,958.8
헝가리,2001,심장 배당체,9.2,958.8
헝가리,2001,항 부정맥제,5.5,958.8
헝가리,2001,이뇨제,37.3,958.8
헝가리,2001,향균제,17.6,958.8
헝가리,2001,진통제,24.8,958.8
헝가리,2001,수면제 및 진정제,24.8,958.8
헝가리,2001,항우울제,15.6,958.8
헝가리,2002,소화관 및 신진대사,242.4,1270.7
헝가리,2002,제산제,1.5,1270.7
헝가리,2002,소화성궤양 및 위장용 약물,34.8,1270.7
헝가리,2002,당뇨 약물,49.1,1270.7
헝가리,2002,심장 배당체,8.9,1270.7
헝가리,2002,항 부정맥제,5.9,1270.7
헝가리,2002,이뇨제,40.4,1270.7
헝가리,2002,향균제,16.3,1270.7
헝가리,2002,진통제,24.9,1270.7
헝가리,2002,수면제 및 진정제,24.9,1270.7
헝가리,2002,항우울제,17.5,1270.7
헝가리,2003,소화관 및 신진대사,256.3,1625.8
헝가리,2003,제산제,1.4,1625.8
헝가리,2003,소화성궤양 및 위장용 약물,40.2,1625.8
헝가리,2003,당뇨 약물,52.3,1625.8
헝가리,2003,심장 배당체,8.1,1625.8
헝가리,2003,항 부정맥제,6.2,1625.8
헝가리,2003,이뇨제,40.9,1625.8
헝가리,2003,향균제,18.1,1625.8
헝가리,2003,진통제,26.1,1625.8
헝가리,2003,수면제 및 진정제,23.6,1625.8
헝가리,2003,항우울제,20.2,1625.8
헝가리,2004,소화관 및 신진대사,261.1,1892.7
헝가리,2004,제산제,1.3,1892.7
헝가리,2004,소화성궤양 및 위장용 약물,43.9,1892.7
헝가리,2004,당뇨 약물,54.8,1892.7
