,대륙,국가,공통국가여부,항목구분,연도,값(백만 자국화폐),전년대비증감,key_currency_x,key_currency_ext,환율(자국화폐단위/$),서비스비용(백만$)
848,유럽,체코,공통,예방치료,2009,6337.0,-471.0,2009체코,2009체코,19.06,332.48
849,유럽,체코,공통,예방치료,2010,6785.0,449.0,2010체코,2010체코,19.1,355.24
850,유럽,체코,공통,예방치료,2011,6442.0,-343.0,2011체코,2011체코,17.7,363.95
851,유럽,체코,공통,예방치료,2012,5867.0,-575.0,2012체코,2012체코,19.58,299.64
852,유럽,체코,공통,예방치료,2013,9477.0,3610.0,2013체코,2013체코,19.57,484.26
853,유럽,체코,공통,예방치료,2014,10584.0,1107.0,2014체코,2014체코,20.76,509.83
854,유럽,체코,공통,예방치료,2015,9035.0,-1550.0,2015체코,2015체코,24.6,367.28
855,유럽,체코,공통,예방치료,2016,10160.0,1126.0,2016체코,2016체코,24.44,415.71
856,유럽,체코,공통,예방치료,2017,10540.0,380.0,2017체코,2017체코,23.38,450.81
857,유럽,체코,공통,예방치료,2018,10787.0,247.0,2018체코,2018체코,21.73,496.41
858,유럽,체코,공통,예방치료,2019,11300.0,513.0,2019체코,2019체코,22.93,492.8
859,유럽,체코,공통,정부의료체계 및 재정행정,1998,4817.0,1267.0,1998체코,1998체코,32.28,149.23
860,유럽,체코,공통,정부의료체계 및 재정행정,1999,4122.0,-695.0,1999체코,1999체코,34.57,119.24
861,유럽,체코,공통,정부의료체계 및 재정행정,2000,3887.0,-235.0,2000체코,2000체코,38.6,100.7
862,유럽,체코,공통,정부의료체계 및 재정행정,2001,4162.0,276.0,2001체코,2001체코,38.04,109.41
863,유럽,체코,공통,정부의료체계 및 재정행정,2002,4613.0,451.0,2002체코,2002체코,32.74,140.9
864,유럽,체코,공통,정부의료체계 및 재정행정,2003,4816.0,202.0,2003체코,2003체코,28.21,170.72
865,유럽,체코,공통,정부의료체계 및 재정행정,2004,6406.0,1591.0,2004체코,2004체코,25.7,249.26
866,유럽,체코,공통,정부의료체계 및 재정행정,2005,6682.0,276.0,2005체코,2005체코,23.96,278.88
867,유럽,체코,공통,정부의료체계 및 재정행정,2006,6946.0,265.0,2006체코,2006체코,22.6,307.35
868,유럽,체코,공통,정부의료체계 및 재정행정,2007,7776.0,830.0,2007체코,2007체코,20.29,383.24
869,유럽,체코,공통,정부의료체계 및 재정행정,2008,8920.0,1144.0,2008체코,2008체코,17.07,522.55
870,유럽,체코,공통,정부의료체계 및 재정행정,2009,8884.0,-36.0,2009체코,2009체코,19.06,466.11
871,유럽,체코,공통,정부의료체계 및 재정행정,2010,8749.0,-134.0,2010체코,2010체코,19.1,458.06
872,유럽,체코,공통,정부의료체계 및 재정행정,2011,8758.0,8.0,2011체코,2011체코,17.7,494.8
873,유럽,체코,공통,정부의료체계 및 재정행정,2012,8634.0,-124.0,2012체코,2012체코,19.58,440.96
874,유럽,체코,공통,정부의료체계 및 재정행정,2013,9505.0,871.0,2013체코,2013체코,19.57,485.69
875,유럽,체코,공통,정부의료체계 및 재정행정,2014,9040.0,-465.0,2014체코,2014체코,20.76,435.45
876,유럽,체코,공통,정부의료체계 및 재정행정,2015,8536.0,-504.0,2015체코,2015체코,24.6,346.99
877,유럽,체코,공통,정부의료체계 및 재정행정,2016,8583.0,47.0,2016체코,2016체코,24.44,351.19
878,유럽,체코,공통,정부의료체계 및 재정행정,2017,8634.0,50.0,2017체코,2017체코,23.38,369.29
879,유럽,체코,공통,정부의료체계 및 재정행정,2018,9188.0,554.0,2018체코,2018체코,21.73,422.83
880,유럽,체코,공통,정부의료체계 및 재정행정,2019,10002.0,815.0,2019체코,2019체코,22.93,436.2
881,유럽,덴마크,공통,보건 당기 지출,1998,89562.0,742.0,1998덴마크,1998덴마크,6.7,13367.46
882,유럽,덴마크,공통,보건 당기 지출,1999,103563.0,14001.0,1999덴마크,1999덴마크,6.98,14837.11
883,유럽,덴마크,공통,보건 당기 지출,2000,107538.0,3975.0,2000덴마크,2000덴마크,8.08,13309.16
884,유럽,덴마크,공통,보건 당기 지출,2001,115871.0,8333.0,2001덴마크,2001덴마크,8.32,13926.8
885,유럽,덴마크,공통,보건 당기 지출,2002,122729.0,6858.0,2002덴마크,2002덴마크,7.9,15535.32
886,유럽,덴마크,공통,보건 당기 지출,2003,127923.0,5194.0,2003덴마크,2003덴마크,6.59,19411.68
887,유럽,덴마크,공통,보건 당기 지출,2004,135652.0,7729.0,2004덴마크,2004덴마크,5.99,22646.41
888,유럽,덴마크,공통,보건 당기 지출,2005,144175.0,8523.0,2005덴마크,2005덴마크,6.0,24029.17
889,유럽,덴마크,공통,보건 당기 지출,2006,154243.0,10068.0,2006덴마크,2006덴마크,5.95,25923.19
890,유럽,덴마크,공통,보건 당기 지출,2007,162150.0,7907.0,2007덴마크,2007덴마크,5.44,29806.99
891,유럽,덴마크,공통,보건 당기 지출,2008,171344.0,9194.0,2008덴마크,2008덴마크,5.1,33596.86
892,유럽,덴마크,공통,보건 당기 지출,2009,183827.0,12483.0,2009덴마크,2009덴마크,5.36,34296.08
893,유럽,덴마크,공통,보건 당기 지출,2010,187126.0,3299.0,2010덴마크,2010덴마크,5.62,33296.44
894,유럽,덴마크,공통,보건 당기 지출,2011,187509.0,384.0,2011덴마크,2011덴마크,5.37,34917.88
895,유럽,덴마크,공통,보건 당기 지출,2012,194074.0,6564.0,2012덴마크,2012덴마크,5.79,33518.83
896,유럽,덴마크,공통,보건 당기 지출,2013,196240.0,2166.0,2013덴마크,2013덴마크,5.62,34918.15
897,유럽,덴마크,공통,보건 당기 지출,2014,201522.0,5282.0,2014덴마크,2014덴마크,5.61,35921.93
898,유럽,덴마크,공통,보건 당기 지출,2015,208262.0,6739.0,2015덴마크,2015덴마크,6.73,30945.32
899,유럽,덴마크,공통,보건 당기 지출,2016,213828.0,5566.0,2016덴마크,2016덴마크,6.73,31772.36
900,유럽,덴마크,공통,보건 당기 지출,2017,220165.0,6337.0,2017덴마크,2017덴마크,6.6,33358.33
901,유럽,덴마크,공통,보건 당기 지출,2018,226949.0,6784.0,2018덴마크,2018덴마크,6.32,35909.65
902,유럽,덴마크,공통,보건 당기 지출,2019,232469.0,5519.0,2019덴마크,2019덴마크,6.67,34852.92
903,유럽,덴마크,공통,치료 및 재활 치료,1998,52672.0,,1998덴마크,1998덴마크,6.7,7861.49
904,유럽,덴마크,공통,치료 및 재활 치료,1999,57016.0,4344.0,1999덴마크,1999덴마크,6.98,8168.48
905,유럽,덴마크,공통,치료 및 재활 치료,2000,58335.0,1319.0,2000덴마크,2000덴마크,8.08,7219.68
906,유럽,덴마크,공통,치료 및 재활 치료,2001,62327.0,3992.0,2001덴마크,2001덴마크,8.32,7491.23
907,유럽,덴마크,공통,치료 및 재활 치료,2002,66082.0,3755.0,2002덴마크,2002덴마크,7.9,8364.81
908,유럽,덴마크,공통,치료 및 재활 치료,2003,69804.0,3722.0,2003덴마크,2003덴마크,6.59,10592.41
909,유럽,덴마크,공통,치료 및 재활 치료,2004,74010.0,4206.0,2004덴마크,2004덴마크,5.99,12355.59
910,유럽,덴마크,공통,치료 및 재활 치료,2005,79204.0,5194.0,2005덴마크,2005덴마크,6.0,13200.67
911,유럽,덴마크,공통,치료 및 재활 치료,2006,85293.0,6089.0,2006덴마크,2006덴마크,5.95,14334.96
912,유럽,덴마크,공통,치료 및 재활 치료,2007,88456.0,3163.0,2007덴마크,2007덴마크,5.44,16260.29
913,유럽,덴마크,공통,치료 및 재활 치료,2008,95400.0,6944.0,2008덴마크,2008덴마크,5.1,18705.88
914,유럽,덴마크,공통,치료 및 재활 치료,2009,102601.0,7201.0,2009덴마크,2009덴마크,5.36,19141.98
915,유럽,덴마크,공통,치료 및 재활 치료,2010,103533.0,932.0,2010덴마크,2010덴마크,5.62,18422.24
916,유럽,덴마크,공통,치료 및 재활 치료,2011,105531.0,1998.0,2011덴마크,2011덴마크,5.37,19651.96
917,유럽,덴마크,공통,치료 및 재활 치료,2012,109906.0,4375.0,2012덴마크,2012덴마크,5.79,18982.04
918,유럽,덴마크,공통,치료 및 재활 치료,2013,110286.0,380.0,2013덴마크,2013덴마크,5.62,19623.84
919,유럽,덴마크,공통,치료 및 재활 치료,2014,112783.0,2497.0,2014덴마크,2014덴마크,5.61,20103.92
920,유럽,덴마크,공통,치료 및 재활 치료,2015,115982.0,3199.0,2015덴마크,2015덴마크,6.73,17233.58
921,유럽,덴마크,공통,치료 및 재활 치료,2016,119414.0,3432.0,2016덴마크,2016덴마크,6.73,17743.54
922,유럽,덴마크,공통,치료 및 재활 치료,2017,122778.0,3364.0,2017덴마크,2017덴마크,6.6,18602.73
923,유럽,덴마크,공통,치료 및 재활 치료,2018,126028.0,3250.0,2018덴마크,2018덴마크,6.32,19941.14
924,유럽,덴마크,공통,치료 및 재활 치료,2019,128011.0,1983.0,2019덴마크,2019덴마크,6.67,19192.05
925,유럽,덴마크,공통,장기 치료,1998,14891.0,,1998덴마크,1998덴마크,6.7,2222.54
926,유럽,덴마크,공통,장기 치료,1999,23038.0,8147.0,1999덴마크,1999덴마크,6.98,3300.57
927,유럽,덴마크,공통,장기 치료,2000,25074.0,2036.0,2000덴마크,2000덴마크,8.08,3103.22
928,유럽,덴마크,공통,장기 치료,2001,27714.0,2640.0,2001덴마크,2001덴마크,8.32,3331.01
929,유럽,덴마크,공통,장기 치료,2002,28841.0,1127.0,2002덴마크,2002덴마크,7.9,3650.76
930,유럽,덴마크,공통,장기 치료,2003,30047.0,1206.0,2003덴마크,2003덴마크,6.59,4559.48
931,유럽,덴마크,공통,장기 치료,2004,32444.0,2397.0,2004덴마크,2004덴마크,5.99,5416.36
932,유럽,덴마크,공통,장기 치료,2005,34882.0,2438.0,2005덴마크,2005덴마크,6.0,5813.67
933,유럽,덴마크,공통,장기 치료,2006,36641.0,1759.0,2006덴마크,2006덴마크,5.95,6158.15
934,유럽,덴마크,공통,장기 치료,2007,39825.0,3184.0,2007덴마크,2007덴마크,5.44,7320.77
935,유럽,덴마크,공통,장기 치료,2008,41880.0,2055.0,2008덴마크,2008덴마크,5.1,8211.76
936,유럽,덴마크,공통,장기 치료,2009,45070.0,3190.0,2009덴마크,2009덴마크,5.36,8408.58
937,유럽,덴마크,공통,장기 치료,2010,45822.0,752.0,2010덴마크,2010덴마크,5.62,8153.38
938,유럽,덴마크,공통,장기 치료,2011,45565.0,-257.0,2011덴마크,2011덴마크,5.37,8485.1
939,유럽,덴마크,공통,장기 치료,2012,46451.0,886.0,2012덴마크,2012덴마크,5.79,8022.63
940,유럽,덴마크,공통,장기 치료,2013,47513.0,1062.0,2013덴마크,2013덴마크,5.62,8454.27
941,유럽,덴마크,공통,장기 치료,2014,49306.0,1793.0,2014덴마크,2014덴마크,5.61,8788.95
942,유럽,덴마크,공통,장기 치료,2015,50974.0,1668.0,2015덴마크,2015덴마크,6.73,7574.15
943,유럽,덴마크,공통,장기 치료,2016,52869.0,1895.0,2016덴마크,2016덴마크,6.73,7855.72
944,유럽,덴마크,공통,장기 치료,2017,55060.0,2191.0,2017덴마크,2017덴마크,6.6,8342.42
945,유럽,덴마크,공통,장기 치료,2018,56863.0,1804.0,2018덴마크,2018덴마크,6.32,8997.31
946,유럽,덴마크,공통,장기 치료,2019,57899.0,1036.0,2019덴마크,2019덴마크,6.67,8680.51
947,유럽,덴마크,공통,보건 보조 서비스,1998,5307.0,,1998덴마크,1998덴마크,6.7,792.09
948,유럽,덴마크,공통,보건 보조 서비스,1999,5556.0,249.0,1999덴마크,1999덴마크,6.98,795.99
949,유럽,덴마크,공통,보건 보조 서비스,2000,5360.0,-196.0,2000덴마크,2000덴마크,8.08,663.37
950,유럽,덴마크,공통,보건 보조 서비스,2001,5691.0,331.0,2001덴마크,2001덴마크,8.32,684.01
951,유럽,덴마크,공통,보건 보조 서비스,2002,5996.0,305.0,2002덴마크,2002덴마크,7.9,758.99
952,유럽,덴마크,공통,보건 보조 서비스,2003,6310.0,314.0,2003덴마크,2003덴마크,6.59,957.51
953,유럽,덴마크,공통,보건 보조 서비스,2004,6573.0,263.0,2004덴마크,2004덴마크,5.99,1097.33
954,유럽,덴마크,공통,보건 보조 서비스,2005,6942.0,369.0,2005덴마크,2005덴마크,6.0,1157.0
955,유럽,덴마크,공통,보건 보조 서비스,2006,7417.0,475.0,2006덴마크,2006덴마크,5.95,1246.55
956,유럽,덴마크,공통,보건 보조 서비스,2007,6991.0,-426.0,2007덴마크,2007덴마크,5.44,1285.11
957,유럽,덴마크,공통,보건 보조 서비스,2008,7048.0,57.0,2008덴마크,2008덴마크,5.1,1381.96
958,유럽,덴마크,공통,보건 보조 서비스,2009,8630.0,1582.0,2009덴마크,2009덴마크,5.36,1610.07
959,유럽,덴마크,공통,보건 보조 서비스,2010,8973.0,343.0,2010덴마크,2010덴마크,5.62,1596.62
960,유럽,덴마크,공통,보건 보조 서비스,2011,8409.0,-564.0,2011덴마크,2011덴마크,5.37,1565.92
961,유럽,덴마크,공통,보건 보조 서비스,2012,7733.0,-675.0,2012덴마크,2012덴마크,5.79,1335.58
962,유럽,덴마크,공통,보건 보조 서비스,2013,9315.0,1581.0,2013덴마크,2013덴마크,5.62,1657.47
963,유럽,덴마크,공통,보건 보조 서비스,2014,9183.0,-131.0,2014덴마크,2014덴마크,5.61,1636.9
964,유럽,덴마크,공통,보건 보조 서비스,2015,9780.0,597.0,2015덴마크,2015덴마크,6.73,1453.19
965,유럽,덴마크,공통,보건 보조 서비스,2016,9426.0,-355.0,2016덴마크,2016덴마크,6.73,1400.59
966,유럽,덴마크,공통,보건 보조 서비스,2017,9882.0,456.0,2017덴마크,2017덴마크,6.6,1497.27
967,유럽,덴마크,공통,보건 보조 서비스,2018,10217.0,335.0,2018덴마크,2018덴마크,6.32,1616.61
968,유럽,덴마크,공통,보건 보조 서비스,2019,10300.0,83.0,2019덴마크,2019덴마크,6.67,1544.23
969,유럽,덴마크,공통,의료품,1998,12684.0,2138.0,1998덴마크,1998덴마크,6.7,1893.13
970,유럽,덴마크,공통,의료품,1999,13789.0,1105.0,1999덴마크,1999덴마크,6.98,1975.5
971,유럽,덴마크,공통,의료품,2000,14383.0,594.0,2000덴마크,2000덴마크,8.08,1780.07
972,유럽,덴마크,공통,의료품,2001,15426.0,1043.0,2001덴마크,2001덴마크,8.32,1854.09
973,유럽,덴마크,공통,의료품,2002,16770.0,1344.0,2002덴마크,2002덴마크,7.9,2122.78
974,유럽,덴마크,공통,의료품,2003,17217.0,447.0,2003덴마크,2003덴마크,6.59,2612.59
975,유럽,덴마크,공통,의료품,2004,17942.0,725.0,2004덴마크,2004덴마크,5.99,2995.33
976,유럽,덴마크,공통,의료품,2005,18378.0,436.0,2005덴마크,2005덴마크,6.0,3063.0
977,유럽,덴마크,공통,의료품,2006,19934.0,1556.0,2006덴마크,2006덴마크,5.95,3350.25
978,유럽,덴마크,공통,의료품,2007,21133.0,1199.0,2007덴마크,2007덴마크,5.44,3884.74
979,유럽,덴마크,공통,의료품,2008,21216.0,83.0,2008덴마크,2008덴마크,5.1,4160.0
980,유럽,덴마크,공통,의료품,2009,21175.0,-41.0,2009덴마크,2009덴마크,5.36,3950.56
981,유럽,덴마크,공통,의료품,2010,22171.0,996.0,2010덴마크,2010덴마크,5.62,3945.02
982,유럽,덴마크,공통,의료품,2011,21499.0,-672.0,2011덴마크,2011덴마크,5.37,4003.54
983,유럽,덴마크,공통,의료품,2012,21321.0,-178.0,2012덴마크,2012덴마크,5.79,3682.38
984,유럽,덴마크,공통,의료품,2013,20037.0,-1283.0,2013덴마크,2013덴마크,5.62,3565.3
985,유럽,덴마크,공통,의료품,2014,20835.0,798.0,2014덴마크,2014덴마크,5.61,3713.9
986,유럽,덴마크,공통,의료품,2015,21345.0,511.0,2015덴마크,2015덴마크,6.73,3171.62
987,유럽,덴마크,공통,의료품,2016,21508.0,163.0,2016덴마크,2016덴마크,6.73,3195.84
988,유럽,덴마크,공통,의료품,2017,21548.0,39.0,2017덴마크,2017덴마크,6.6,3264.85
989,유럽,덴마크,공통,의료품,2018,22696.0,1148.0,2018덴마크,2018덴마크,6.32,3591.14
990,유럽,덴마크,공통,의료품,2019,24557.0,1861.0,2019덴마크,2019덴마크,6.67,3681.71
991,유럽,덴마크,공통,예방치료,1998,3074.0,,1998덴마크,1998덴마크,6.7,458.81
992,유럽,덴마크,공통,예방치료,1999,3175.0,101.0,1999덴마크,1999덴마크,6.98,454.87
993,유럽,덴마크,공통,예방치료,2000,3354.0,179.0,2000덴마크,2000덴마크,8.08,415.1
994,유럽,덴마크,공통,예방치료,2001,3505.0,151.0,2001덴마크,2001덴마크,8.32,421.27
995,유럽,덴마크,공통,예방치료,2002,3655.0,150.0,2002덴마크,2002덴마크,7.9,462.66
996,유럽,덴마크,공통,예방치료,2003,3007.0,-648.0,2003덴마크,2003덴마크,6.59,456.3
997,유럽,덴마크,공통,예방치료,2004,3120.0,113.0,2004덴마크,2004덴마크,5.99,520.87
998,유럽,덴마크,공통,예방치료,2005,3208.0,88.0,2005덴마크,2005덴마크,6.0,534.67
999,유럽,덴마크,공통,예방치료,2006,3265.0,57.0,2006덴마크,2006덴마크,5.95,548.74
1000,유럽,덴마크,공통,예방치료,2007,3496.0,231.0,2007덴마크,2007덴마크,5.44,642.65
1001,유럽,덴마크,공통,예방치료,2008,3714.0,218.0,2008덴마크,2008덴마크,5.1,728.24
1002,유럽,덴마크,공통,예방치료,2009,4118.0,404.0,2009덴마크,2009덴마크,5.36,768.28
1003,유럽,덴마크,공통,예방치료,2010,4372.0,254.0,2010덴마크,2010덴마크,5.62,777.94
1004,유럽,덴마크,공통,예방치료,2011,4318.0,-54.0,2011덴마크,2011덴마크,5.37,804.1
1005,유럽,덴마크,공통,예방치료,2012,4486.0,167.0,2012덴마크,2012덴마크,5.79,774.78
1006,유럽,덴마크,공통,예방치료,2013,4897.0,411.0,2013덴마크,2013덴마크,5.62,871.35
1007,유럽,덴마크,공통,예방치료,2014,4760.0,-137.0,2014덴마크,2014덴마크,5.61,848.48
1008,유럽,덴마크,공통,예방치료,2015,5103.0,343.0,2015덴마크,2015덴마크,6.73,758.25
1009,유럽,덴마크,공통,예방치료,2016,5498.0,396.0,2016덴마크,2016덴마크,6.73,816.94
1010,유럽,덴마크,공통,예방치료,2017,5534.0,36.0,2017덴마크,2017덴마크,6.6,838.48
1011,유럽,덴마크,공통,예방치료,2018,5540.0,6.0,2018덴마크,2018덴마크,6.32,876.58
1012,유럽,덴마크,공통,예방치료,2019,5730.0,190.0,2019덴마크,2019덴마크,6.67,859.07
1013,유럽,덴마크,공통,정부의료체계 및 재정행정,1998,934.0,147.0,1998덴마크,1998덴마크,6.7,139.4
1014,유럽,덴마크,공통,정부의료체계 및 재정행정,1999,989.0,55.0,1999덴마크,1999덴마크,6.98,141.69
1015,유럽,덴마크,공통,정부의료체계 및 재정행정,2000,1032.0,43.0,2000덴마크,2000덴마크,8.08,127.72
1016,유럽,덴마크,공통,정부의료체계 및 재정행정,2001,1208.0,176.0,2001덴마크,2001덴마크,8.32,145.19
1017,유럽,덴마크,공통,정부의료체계 및 재정행정,2002,1385.0,177.0,2002덴마크,2002덴마크,7.9,175.32
1018,유럽,덴마크,공통,정부의료체계 및 재정행정,2003,1538.0,153.0,2003덴마크,2003덴마크,6.59,233.38
1019,유럽,덴마크,공통,정부의료체계 및 재정행정,2004,1563.0,25.0,2004덴마크,2004덴마크,5.99,260.93
1020,유럽,덴마크,공통,정부의료체계 및 재정행정,2005,1561.0,-2.0,2005덴마크,2005덴마크,6.0,260.17
