"국가별","항목","단위","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"페루","1인당 보건지출(US$)","","","","87.61366272","95.54106903","103.8370285","110.17896271","115.71817017","122.17097473","141.21714783","158.85267639","189.55740356","208.8805542","242.19200134","269.99850464","310.91369629","319.2024231","335.77770996","315.95455933","318.45950317","340.19854736","369.07846069",
"페루","외부보건비(경상보건비 대비%)","","","",".35751444",".29053479",".23493846","2.33499765","2.05977941","2.40423989","2.18533254","1.45025909","1.08833051","2.12215137","1.8927325","1.3655014",".79954696",".48524168",".27804753",".23565975",".2066661",".2417987",".17801517",
"세인트키츠네비스","경상(GDP 대비%)","","","","4.66796207","4.42555857","4.47624588","4.77042294","4.51044226","4.74087763","4.98203421","4.79733467","5.49402666","5.47526932","5.34327459","5.27746201","5.16987658","5.26012945","4.9079895","5.31862164","5.79325533","5.69199848","5.31148005",
"세인트키츠네비스","공공(경상보건비 대비%)","","","","41.9220047","43.65345001","43.34912109","44.12151718","48.11813736","46.98352814","44.77465057","43.42341995","33.88892365","37.32194519","37.58870316","36.99466705","39.16942596","38.04808426","45.36776352","40.96586609","42.2446022","43.25059509","46.51912308",
"세인트키츠네비스","1인당 보건지출(US$)","","","","458.55938721","451.68023682","473.88653564","487.41549683","491.52450562","551.97991943","678.22387695","692.07739258","856.41271973","842.46270752","828.48223877","872.8114624","829.82159424","877.50299072","804.45458984","884.84606934","1006.637146","1030.47888184","992.59179688",
"세인트키츠네비스","외부보건비(경상보건비 대비%)","","","","0","0","0","0",".98745066",".07543384",".00478097",".20702761","3.37403011","2.34503484","1.49098992","1.72860813","0",".2437553","0","0","0","0","0",
"세인트루시아","경상(GDP 대비%)","","","","5.43346453","5.71999931","6.01848078","5.85375929","5.3244772","5.4291873","5.7279315","5.75801229","5.64452124","5.73588514","5.34843826","5.60638475","5.57630587","5.77193546","4.84179592","4.60818338","4.98633957","4.7146244","4.39812708",
"세인트루시아","공공(경상보건비 대비%)","","","","34.41187286","34.90360641","33.95426559","31.34616089","32.91966629","32.98304749","30.42996597","28.11272049","31.53466606","34.64207458","35.93708801","35.14691544","40.58450699","40.23097229","44.37312317","47.09469223","43.16038513","47.54214478","47.25354004",
"세인트루시아","1인당 보건지출(US$)","","","","289.28430176","288.75674438","304.02978516","322.10931396","314.05532837","337.52008057","392.91213989","439.90484619","427.18515015","426.18545532","430.23776245","461.78833008","454.57470703","482.43463135","423.33096313","426.8598938","471.27960205","473.31924438","464.70913696",
"세인트루시아","외부보건비(경상보건비 대비%)","","","","0","0",".23249525",".51213729",".53630054","2.18108988","3.15265512","1.14119864","2.04129624","1.8798418","2.19075203","2.12923074",".42251652",".75037915",".45273119",".98009521","3.81968236","1.20798481",".32969323",
"세인트빈센트그레나딘","경상(GDP 대비%)","","","","4.29551268","4.29704428","4.30659676","4.18275356","4.07436132","4.03522491","3.84620953","3.98138881","4.08864832","4.33336353","4.55129194","4.46755743","4.68828583","4.56956387","4.35374546","4.08409452","4.1576829","4.3064785","4.47178459",
"세인트빈센트그레나딘","공공(경상보건비 대비%)","","","","69.88700104","68.41692352","68.58496857","66.40290833","63.84764481","62.75797653","59.48319244","55.8681488","59.46895981","61.08786011","59.227108","56.6443634","62.02176666","62.09968185","61.60971451","64.38108826","65.40081787","66.4434967","68.23709869",
"세인트빈센트그레나딘","1인당 보건지출(US$)","","","","157.93586731","171.39845276","184.00230408","186.05574036","195.94268799","204.61106873","216.42692566","251.11401367","262.36767578","270.04330444","286.35494995","278.78964233","299.60882568","303.3605957","291.06469727","282.71343994","294.16442871","310.64202881","329.25665283",
"세인트빈센트그레나딘","외부보건비(경상보건비 대비%)","","","","0","0","0","0","0",".20415659","1.93960524","4.59524012","2.5166564","2.07500935","5.18988752","7.3054924","2.81182814","1.4454459","1.83610582","1.65471971",".50193977","1.27323401",".3979114",
"수리남","경상(GDP 대비%)","","","","6.28476238","4.09541416","5.70779514","5.23449087","5.84803867","5.61497545","6.27044153","5.59070206","5.08278036","5.33047295","5.03042459","4.72143984","4.58755207","4.80475569","4.84127617","6.21926689","6.27941179","6.22976971","7.96947193",
"수리남","공공(경상보건비 대비%)","","","","48.38562012","48.61003494","46.13042068","43.72706985","44.50475693","45.05426407","46.40096664","49.49171066","44.19250488","45.95678711","42.37413788","40.63019562","40.9983902","42.10774994","41.50099945","54.47964478","61.90745163","58.22666168","65.93087006",
"수리남","1인당 보건지출(US$)","","","","168.91874695","93.65898895","162.90910339","173.20463562","221.22236633","251.28858948","325.91387939","321.17236328","347.25408936","394.90219116","415.29910278","390.14077759","422.10107422","451.7543335","458.56610107","532.49725342","351.94192505","335.10848999","474.1265564",
"수리남","외부보건비(경상보건비 대비%)","","","","14.4057827",".17065579","5.91088772","6.29966021","7.05538225","4.35974693","8.22498322","2.05303144","3.22195005","3.2400527","6.40921593","4.15997648","1.74175954",".71518445",".68518949",".30730924","1.38092542",".58643663","1.93820918",
"트리니다드토바고","경상(GDP 대비%)","","","","4.23492432","4.0346489","4.72302485","4.18767166","4.30805206","4.43451166","4.15432024","4.1536026","3.65757036","5.48676443","5.08042908","4.72197914","4.8760519","5.05915737","5.22789097","6.03951168","7.00930595","7.02028561","6.93182945",
"트리니다드토바고","공공(경상보건비 대비%)","","","","37.00175476","43.19249344","41.6257782","45.47566605","43.1184845","48.39988708","44.87060547","46.1815033","47.78621292","47.5986824","48.16002655","49.87123108","48.80482864","51.51268768","50.2715416","51.4764328","50.29170609","52.41583633","49.28736877",
"트리니다드토바고","1인당 보건지출(US$)","","","","277.21578979","284.29602051","338.28552246","374.00271606","449.84872437","553.06860352","593.2364502","696.38708496","784.50317383","810.79681396","861.51055908","911.38299561","934.34265137","1013.18231201","1054.44580078","1107.18554688","1106.50854492","1128.59362793","1123.42370605",
"트리니다드토바고","외부보건비(경상보건비 대비%)","","","","0",".00146895",".13193136",".08549978",".1194863",".16695268",".18052676",".19153391",".35782188",".24053785",".21553575",".21518727",".1179575",".08364885",".07591271",".10676008",".0730717","0",".01227323",
"우루과이","경상(GDP 대비%)","","","","10.00623417","10.64465904","10.51725101","10.44789505","9.01818657","8.4265871","8.41139698","8.14048386","8.82686996","8.63627434","8.59421539","8.63529015","8.76412106","8.81995773","8.77023602","9.00821114","9.42438793","9.51635647","9.20269966",
"우루과이","공공(경상보건비 대비%)","","","","41.5463028","44.90390778","47.93470764","52.36624527","52.3103714","45.17630768","47.68718719","48.53245926","56.31472397","59.33254242","60.00211334","61.49155045","64.22066498","66.44005585","68.12014008","68.40409851","69.93380737","69.90060425","72.96691895",
"우루과이","1인당 보건지출(US$)","","","","687.93054199","668.95794678","430.25042725","378.65307617","371.60061646","440.45199585","495.2510376","571.99188232","802.45715332","816.29486084","1030.6217041","1229.37780762","1329.65795898","1497.06884766","1476.20080566","1406.52233887","1450.14489746","1648.87463379","1590.04821777",
"우루과이","외부보건비(경상보건비 대비%)","","","",".02171363",".02024993",".01972428",".06760352",".0931468","0","0","0",".06026893",".04104446",".04190836",".03465993",".02887395",".03418074",".05350795",".01976315",".01763123",".00666459",".01627444",
"베네수엘라","경상(GDP 대비%)","","","","7.33427238","7.85063791","7.71829414","7.50703812","6.78156996","6.05509043","8.0986166","7.78344584","6.40868616","7.54578352","6.83106995","7.17709732","6.4481473","5.5941329","5.77644968","5.79743814","5.22611618","6.22255135","3.56269026",
"베네수엘라","공공(경상보건비 대비%)","","","","45.86610413","44.945858","46.04365158","50.36728287","54.16937637","46.47860718","56.80871582","51.67077637","39.83884048","34.38837051","37.86751175","42.89540482","44.2682724","38.54175949","34.47436523","45.26847458","47.27832794","59.81969833","47.84740067",
"베네수엘라","1인당 보건지출(US$)","","","","355.14562988","391.50839233","285.63201904","245.40792847","293.34484863","333.33950806","553.40875244","658.04937744","731.87005615","886.77722168","945.89300537","786.2913208","837.36999512","697.52966309","698.87445068","663.76733398","505.40612793","524.91345215","256.94689941",
"베네수엘라","외부보건비(경상보건비 대비%)","","","",".05135082",".07165228",".13056146",".07976758",".0156405",".01292944",".0273429",".01610795",".00840201",".00650343",".01264608",".01536639",".00905751",".00835846",".00482402",".00523518",".00574036",".00358487",".02953426",
"알바니아","경상(GDP 대비%)","","","","7.2333703","7.13952398","6.90934134","7.06348991","6.77337217","6.33554173","6.00927687","6.31683397","5.139081","4.60224104","4.74581575","4.79532719","5.05526161","5.38559914","5.50349331","4.89632177","4.91601992","5.01059723","5.26271439",
"알바니아","공공(경상보건비 대비%)","","","","38.2429657","38.57481003","37.47493744","37.80501175","41.64583206","42.06929779","42.58932877","38.55909348","44.19590378","50.80281067","50.12300491","49.33045959","48.56695938","47.86376953","47.12691498","55.78379059","57.0320549","53.3665657","53.9937973",
"알바니아","1인당 보건지출(US$)","","","","80.61695099","89.58073425","96.27111816","125.98797607","156.56817627","165.26533508","174.53024292","222.30366516","220.46424866","186.44281006","192.0032196","211.07551575","213.71974182","236.95796204","251.35826111","192.88513184","202.01332092","226.28067017","274.91409302",
"알바니아","외부보건비(경상보건비 대비%)","","","","1.35472393","3.64890242","2.81587577","8.18006611","5.69244719","5.3987956","6.06361103","5.46033096","2.72849321","2.06982613","2.51306105","1.10563171","1.03252077","1.24365366",".72081369",".92881185","1.19822311","2.05901504","1.34841347",
"안도라","경상(GDP 대비%)","","","","5.88990307","5.93786001","6.09685135","5.52953768","5.27981806","5.5754261","4.93509436","4.9255476","5.80598593","6.20233727","6.64963865","6.24652863","6.10150337","5.98780346","5.97912455","6.23245335","6.34349346","6.54431868","6.71033096",
"안도라","공공(경상보건비 대비%)","","","","65.97480774","66.44617462","67.64512634","64.78572845","62.91638184","64.97959137","60.65098572","60.66929626","66.73337555","69.14614105","70.63494873","68.5296402","67.2072525","66.89189148","68.21192169","68.98734283","69.09091187","69.7142868","67.93478394",
"안도라","1인당 보건지출(US$)","","","","1292.03942871","1319.90600586","1508.52075195","1812.3157959","2033.00354004","2301.59350586","2158.87573242","2392.8203125","2774.4934082","2687.85595703","2642.16552734","2567.52539063","2342.56835938","2432.78271484","2529.08984375","2246.25439453","2361.2175293","2567.42382813","2821.80126953",
"안도라","외부보건비(경상보건비 대비%)","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"오스트리아","경상(GDP 대비%)","","","","9.20371437","9.26942921","9.3947649","9.5472393","9.70939827","9.62702942","9.5311327","9.53209686","9.72564602","10.22582531","10.22101879","10.02613258","10.19915581","10.28574944","10.36809254","10.36746693","10.3522625","10.38262367","10.32559872",
"오스트리아","공공(경상보건비 대비%)","","","","74.16340637","73.64528656","73.43814087","73.13826752","72.05495453","72.65168762","72.8501358","72.79901123","73.78759766","72.84671021","72.39570618","72.68902588","72.8737793","72.16905975","72.51708984","72.45601654","72.35967255","72.37002563","73.08517456",
"오스트리아","1인당 보건지출(US$)","","","","2269.12646484","2282.51586914","2497.8659668","3091.24023438","3594.65039063","3710.39794922","3882.98193359","4478.76855469","5057.76074219","4928.98779297","4800.79345703","5167.81787109","4966.09570313","5235.34130859","5393.60205078","4612.82421875","4709.87597656","4937.97705078","5326.43701172",
"오스트리아","외부보건비(경상보건비 대비%)","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"벨라루스","경상(GDP 대비%)","","","","5.46676111","5.9044199","5.81475353","5.96711493","5.93219662","6.27653837","5.76295853","5.88534021","5.47281408","5.39037848","5.65693998","4.87438536","5.245327","5.69559479","5.38793373","6.06533337","5.91054153","5.75974846","5.64426613",
"벨라루스","공공(경상보건비 대비%)","","","","78.66545105","74.61546326","72.53397369","75.9923172","76.69067383","74.49872589","71.47140503","70.18518066","65.78203583","64.56335449","68.04415894","63.35825348","65.65190125","62.65647888","62.60076904","60.78436279","70.94084167","69.10974121","70.41131592",
