국가별,항목,데이터값,연도,국가영문
에스토니아,공공(경상보건비 대비%),75.04586792,2007,Estonia
에스토니아,본인부담(경상보건비 대비%),22.6505146,2007,Estonia
에스토니아,1인당 보건지출(US$),832.73309326,2007,Estonia
에스토니아,1인당 보건지출(PPP)(US$),1102.96923828,2007,Estonia
에스토니아,외부보건비(경상보건비 대비%),0.57492352,2007,Estonia
핀란드,경상(GDP 대비%),8.08359337,2007,Finland
핀란드,공공(경상보건비 대비%),78.62154388,2007,Finland
핀란드,본인부담(경상보건비 대비%),18.99827766,2007,Finland
핀란드,1인당 보건지출(US$),3911.96582031,2007,Finland
핀란드,1인당 보건지출(PPP)(US$),3050.3190918,2007,Finland
핀란드,외부보건비(경상보건비 대비%),0.00122285,2007,Finland
프랑스,경상(GDP 대비%),10.33102131,2007,France
프랑스,공공(경상보건비 대비%),71.12648773,2007,France
프랑스,본인부담(경상보건비 대비%),9.51166344,2007,France
프랑스,1인당 보건지출(US$),4318.73876953,2007,France
프랑스,1인당 보건지출(PPP)(US$),3541.95410156,2007,France
프랑스,외부보건비(경상보건비 대비%),0.0,2007,France
독일,경상(GDP 대비%),10.05104923,2007,Germany
독일,공공(경상보건비 대비%),75.17105865,2007,Germany
독일,본인부담(경상보건비 대비%),14.41263294,2007,Germany
독일,1인당 보건지출(US$),4182.79931641,2007,Germany
독일,1인당 보건지출(PPP)(US$),3641.59936523,2007,Germany
독일,외부보건비(경상보건비 대비%),0.0,2007,Germany
그리스,경상(GDP 대비%),8.39808178,2007,Greece
그리스,공공(경상보건비 대비%),63.33696365,2007,Greece
그리스,본인부담(경상보건비 대비%),34.22337723,2007,Greece
그리스,1인당 보건지출(US$),2426.75952148,2007,Greece
그리스,1인당 보건지출(PPP)(US$),2462.73828125,2007,Greece
그리스,외부보건비(경상보건비 대비%),0.0,2007,Greece
헝가리,경상(GDP 대비%),7.21529293,2007,Hungary
헝가리,공공(경상보건비 대비%),67.78857422,2007,Hungary
헝가리,본인부담(경상보건비 대비%),27.01435471,2007,Hungary
헝가리,1인당 보건지출(US$),1003.25817871,2007,Hungary
헝가리,1인당 보건지출(PPP)(US$),1372.69396973,2007,Hungary
헝가리,외부보건비(경상보건비 대비%),0.0,2007,Hungary
아이슬란드,경상(GDP 대비%),8.63206863,2007,Iceland
아이슬란드,공공(경상보건비 대비%),82.51373291,2007,Iceland
아이슬란드,본인부담(경상보건비 대비%),16.04090118,2007,Iceland
아이슬란드,1인당 보건지출(US$),6085.48486328,2007,Iceland
아이슬란드,1인당 보건지출(PPP)(US$),3627.29223633,2007,Iceland
아이슬란드,외부보건비(경상보건비 대비%),0.0,2007,Iceland
아일랜드,경상(GDP 대비%),7.80248547,2007,Ireland
아일랜드,공공(경상보건비 대비%),79.2338562,2007,Ireland
아일랜드,본인부담(경상보건비 대비%),11.57123661,2007,Ireland
아일랜드,1인당 보건지출(US$),4858.64501953,2007,Ireland
아일랜드,1인당 보건지출(PPP)(US$),3697.59887695,2007,Ireland
아일랜드,외부보건비(경상보건비 대비%),0.0,2007,Ireland
이탈리아,경상(GDP 대비%),8.13610077,2007,Italy
이탈리아,공공(경상보건비 대비%),77.48770905,2007,Italy
이탈리아,본인부담(경상보건비 대비%),21.51615524,2007,Italy
이탈리아,1인당 보건지출(US$),3092.55883789,2007,Italy
이탈리아,1인당 보건지출(PPP)(US$),2785.30493164,2007,Italy
이탈리아,외부보건비(경상보건비 대비%),0.0,2007,Italy
라트비아,경상(GDP 대비%),5.54140186,2007,Latvia
라트비아,공공(경상보건비 대비%),60.8907814,2007,Latvia
라트비아,본인부담(경상보건비 대비%),36.82770538,2007,Latvia
라트비아,1인당 보건지출(US$),775.19152832,2007,Latvia
라트비아,1인당 보건지출(PPP)(US$),1000.56054688,2007,Latvia
라트비아,외부보건비(경상보건비 대비%),0.05275265,2007,Latvia
룩셈부르크,경상(GDP 대비%),6.23472404,2007,Luxembourg
룩셈부르크,공공(경상보건비 대비%),85.35795593,2007,Luxembourg
룩셈부르크,본인부담(경상보건비 대비%),10.30741978,2007,Luxembourg
룩셈부르크,1인당 보건지출(US$),6671.26513672,2007,Luxembourg
룩셈부르크,1인당 보건지출(PPP)(US$),5277.87939453,2007,Luxembourg
룩셈부르크,외부보건비(경상보건비 대비%),0.0,2007,Luxembourg
네덜란드,경상(GDP 대비%),9.05292511,2007,Netherlands
네덜란드,공공(경상보건비 대비%),69.25766754,2007,Netherlands
네덜란드,본인부담(경상보건비 대비%),7.88896227,2007,Netherlands
네덜란드,1인당 보건지출(US$),4696.14160156,2007,Netherlands
네덜란드,1인당 보건지출(PPP)(US$),3979.69775391,2007,Netherlands
네덜란드,외부보건비(경상보건비 대비%),0.0,2007,Netherlands
노르웨이,경상(GDP 대비%),8.05085373,2007,Norway
노르웨이,공공(경상보건비 대비%),83.70109558,2007,Norway
노르웨이,본인부담(경상보건비 대비%),16.07217407,2007,Norway
노르웨이,1인당 보건지출(US$),6895.56054688,2007,Norway
노르웨이,1인당 보건지출(PPP)(US$),4525.13183594,2007,Norway
노르웨이,외부보건비(경상보건비 대비%),0.0,2007,Norway
포르투갈,경상(GDP 대비%),9.06500053,2007,Portugal
포르투갈,공공(경상보건비 대비%),68.69023895,2007,Portugal
포르투갈,본인부담(경상보건비 대비%),25.67016411,2007,Portugal
포르투갈,1인당 보건지출(US$),2069.86083984,2007,Portugal
포르투갈,1인당 보건지출(PPP)(US$),2332.57910156,2007,Portugal
포르투갈,외부보건비(경상보건비 대비%),0.0220022,2007,Portugal
슬로바키아,경상(GDP 대비%),7.17735386,2007,Slovakia
슬로바키아,공공(경상보건비 대비%),68.44287872,2007,Slovakia
슬로바키아,본인부담(경상보건비 대비%),27.370327,2007,Slovakia
슬로바키아,1인당 보건지출(US$),1029.30041504,2007,Slovakia
슬로바키아,1인당 보건지출(PPP)(US$),1522.03088379,2007,Slovakia
슬로바키아,외부보건비(경상보건비 대비%),0.0,2007,Slovakia
슬로베니아,경상(GDP 대비%),7.51139164,2007,Slovenia
슬로베니아,공공(경상보건비 대비%),70.23893738,2007,Slovenia
슬로베니아,본인부담(경상보건비 대비%),13.63123703,2007,Slovenia
슬로베니아,1인당 보건지출(US$),1795.95043945,2007,Slovenia
슬로베니아,1인당 보건지출(PPP)(US$),2076.87255859,2007,Slovenia
슬로베니아,외부보건비(경상보건비 대비%),0.0,2007,Slovenia
스페인,경상(GDP 대비%),7.9183569,2007,Spain
스페인,공공(경상보건비 대비%),72.30199432,2007,Spain
스페인,본인부담(경상보건비 대비%),20.73386765,2007,Spain
스페인,1인당 보건지출(US$),2606.17895508,2007,Spain
스페인,1인당 보건지출(PPP)(US$),2593.92871094,2007,Spain
스페인,외부보건비(경상보건비 대비%),0.0,2007,Spain
스웨덴,경상(GDP 대비%),7.99017382,2007,Sweden
스웨덴,공공(경상보건비 대비%),82.57682037,2007,Sweden
스웨덴,본인부담(경상보건비 대비%),16.27465248,2007,Sweden
스웨덴,1인당 보건지출(US$),4307.14453125,2007,Sweden
스웨덴,1인당 보건지출(PPP)(US$),3277.71606445,2007,Sweden
스웨덴,외부보건비(경상보건비 대비%),0.0,2007,Sweden
영국,경상(GDP 대비%),8.87322426,2007,United Kingdom
영국,공공(경상보건비 대비%),80.52658844,2007,United Kingdom
영국,본인부담(경상보건비 대비%),14.30104256,2007,United Kingdom
영국,1인당 보건지출(US$),4505.46728516,2007,United Kingdom
영국,1인당 보건지출(PPP)(US$),3171.75708008,2007,United Kingdom
영국,외부보건비(경상보건비 대비%),0.00759904,2007,United Kingdom
오스트레일리아,경상(GDP 대비%),8.06755352,2007,Australia
오스트레일리아,공공(경상보건비 대비%),72.90619659,2007,Australia
오스트레일리아,본인부담(경상보건비 대비%),19.00255966,2007,Australia
오스트레일리아,1인당 보건지출(US$),3799.73754883,2007,Australia
오스트레일리아,1인당 보건지출(PPP)(US$),3181.015625,2007,Australia
오스트레일리아,외부보건비(경상보건비 대비%),0.0,2007,Australia
뉴질랜드,경상(GDP 대비%),8.3210659,2007,New Zealand
뉴질랜드,공공(경상보건비 대비%),79.29507446,2007,New Zealand
뉴질랜드,본인부담(경상보건비 대비%),11.45369911,2007,New Zealand
뉴질랜드,1인당 보건지출(US$),2699.4128418,2007,New Zealand
뉴질랜드,1인당 보건지출(PPP)(US$),2439.95703125,2007,New Zealand
뉴질랜드,외부보건비(경상보건비 대비%),0.0,2007,New Zealand
한국,경상(GDP 대비%),5.39896727,2008,South Korea
한국,공공(경상보건비 대비%),57.24280548,2008,South Korea
한국,본인부담(경상보건비 대비%),37.05316925,2008,South Korea
한국,1인당 보건지출(US$),1149.70861816,2008,South Korea
한국,1인당 보건지출(PPP)(US$),1612.57958984,2008,South Korea
한국,외부보건비(경상보건비 대비%),0.0,2008,South Korea
일본,경상(GDP 대비%),8.19951439,2008,Japan
일본,공공(경상보건비 대비%),81.17061615,2008,Japan
일본,본인부담(경상보건비 대비%),15.23826599,2008,Japan
일본,1인당 보건지출(US$),3213.69555664,2008,Japan
일본,1인당 보건지출(PPP)(US$),2842.77124023,2008,Japan
일본,외부보건비(경상보건비 대비%),0.0,2008,Japan
캐나다,경상(GDP 대비%),9.59853268,2008,Canada
캐나다,공공(경상보건비 대비%),73.09282684,2008,Canada
캐나다,본인부담(경상보건비 대비%),15.2439537,2008,Canada
캐나다,1인당 보건지출(US$),4459.87646484,2008,Canada
캐나다,1인당 보건지출(PPP)(US$),3855.40722656,2008,Canada
캐나다,외부보건비(경상보건비 대비%),0.0,2008,Canada
오스트리아,경상(GDP 대비%),9.72564602,2008,Austria
오스트리아,공공(경상보건비 대비%),73.78759766,2008,Austria
오스트리아,본인부담(경상보건비 대비%),18.24393272,2008,Austria
오스트리아,1인당 보건지출(US$),5057.76074219,2008,Austria
오스트리아,1인당 보건지출(PPP)(US$),4024.80249023,2008,Austria
오스트리아,외부보건비(경상보건비 대비%),0.0,2008,Austria
벨기에,경상(GDP 대비%),9.63237667,2008,Belgium
벨기에,공공(경상보건비 대비%),75.49494934,2008,Belgium
벨기에,본인부담(경상보건비 대비%),20.17620277,2008,Belgium
벨기에,1인당 보건지출(US$),4671.56542969,2008,Belgium
벨기에,1인당 보건지출(PPP)(US$),3663.81152344,2008,Belgium
벨기에,외부보건비(경상보건비 대비%),0.0,2008,Belgium
체코,경상(GDP 대비%),6.35973358,2008,Czech Republic
체코,공공(경상보건비 대비%),80.99499512,2008,Czech Republic
체코,본인부담(경상보건비 대비%),16.13297081,2008,Czech Republic
체코,1인당 보건지출(US$),1449.33679199,2008,Czech Republic
체코,1인당 보건지출(PPP)(US$),1777.90515137,2008,Czech Republic
체코,외부보건비(경상보건비 대비%),0.0,2008,Czech Republic
덴마크,경상(GDP 대비%),9.51134396,2008,Denmark
덴마크,공공(경상보건비 대비%),84.01986694,2008,Denmark
덴마크,본인부담(경상보건비 대비%),14.11779785,2008,Denmark
덴마크,1인당 보건지출(US$),6137.77636719,2008,Denmark
덴마크,1인당 보건지출(PPP)(US$),3938.90771484,2008,Denmark
덴마크,외부보건비(경상보건비 대비%),0.0,2008,Denmark
에스토니아,경상(GDP 대비%),5.71032381,2008,Estonia
에스토니아,공공(경상보건비 대비%),76.23106384,2008,Estonia
에스토니아,본인부담(경상보건비 대비%),20.72413445,2008,Estonia
에스토니아,1인당 보건지출(US$),1038.56225586,2008,Estonia
에스토니아,1인당 보건지출(PPP)(US$),1302.35705566,2008,Estonia
에스토니아,외부보건비(경상보건비 대비%),0.43139732,2008,Estonia
핀란드,경상(GDP 대비%),8.34310627,2008,Finland
핀란드,공공(경상보건비 대비%),78.82754517,2008,Finland
핀란드,본인부담(경상보건비 대비%),18.57298851,2008,Finland
핀란드,1인당 보건지출(US$),4481.21679688,2008,Finland
핀란드,1인당 보건지출(PPP)(US$),3340.42211914,2008,Finland
핀란드,외부보건비(경상보건비 대비%),2.468e-05,2008,Finland
프랑스,경상(GDP 대비%),10.51212215,2008,France
프랑스,공공(경상보건비 대비%),70.64816284,2008,France
프랑스,본인부담(경상보건비 대비%),10.01639843,2008,France
프랑스,1인당 보건지출(US$),4812.53662109,2008,France
프랑스,1인당 보건지출(PPP)(US$),3710.45581055,2008,France
프랑스,외부보건비(경상보건비 대비%),0.0,2008,France
독일,경상(GDP 대비%),10.2510128,2008,Germany
독일,공공(경상보건비 대비%),75.28702545,2008,Germany
독일,본인부담(경상보건비 대비%),14.11693954,2008,Germany
독일,1인당 보건지출(US$),4669.63525391,2008,Germany
독일,1인당 보건지출(PPP)(US$),3870.04907227,2008,Germany
독일,외부보건비(경상보건비 대비%),0.0,2008,Germany
그리스,경상(GDP 대비%),8.82774258,2008,Greece
그리스,공공(경상보건비 대비%),65.33537292,2008,Greece
그리스,본인부담(경상보건비 대비%),32.20823288,2008,Greece
그리스,1인당 보건지출(US$),2840.50854492,2008,Greece
그리스,1인당 보건지출(PPP)(US$),2728.05200195,2008,Greece
그리스,외부보건비(경상보건비 대비%),0.0,2008,Greece
헝가리,경상(GDP 대비%),7.09688091,2008,Hungary
헝가리,공공(경상보건비 대비%),67.74672699,2008,Hungary
헝가리,본인부담(경상보건비 대비%),26.95135117,2008,Hungary
헝가리,1인당 보건지출(US$),1117.20227051,2008,Hungary
헝가리,1인당 보건지출(PPP)(US$),1467.76757813,2008,Hungary
헝가리,외부보건비(경상보건비 대비%),0.0,2008,Hungary
아이슬란드,경상(GDP 대비%),8.58694077,2008,Iceland
아이슬란드,공공(경상보건비 대비%),82.59650421,2008,Iceland
아이슬란드,본인부담(경상보건비 대비%),15.96008492,2008,Iceland
아이슬란드,1인당 보건지출(US$),4946.0625,2008,Iceland
아이슬란드,1인당 보건지출(PPP)(US$),3798.19482422,2008,Iceland
아이슬란드,외부보건비(경상보건비 대비%),0.0,2008,Iceland
아일랜드,경상(GDP 대비%),9.10202408,2008,Ireland
아일랜드,공공(경상보건비 대비%),79.32192993,2008,Ireland
아일랜드,본인부담(경상보건비 대비%),11.86308861,2008,Ireland
아일랜드,1인당 보건지출(US$),5638.77929688,2008,Ireland
아일랜드,1인당 보건지출(PPP)(US$),4059.45043945,2008,Ireland
아일랜드,외부보건비(경상보건비 대비%),0.0,2008,Ireland
이탈리아,경상(GDP 대비%),8.53282356,2008,Italy
이탈리아,공공(경상보건비 대비%),77.67528534,2008,Italy
이탈리아,본인부담(경상보건비 대비%),21.33932495,2008,Italy
이탈리아,1인당 보건지출(US$),3504.11157227,2008,Italy
이탈리아,1인당 보건지출(PPP)(US$),3040.12280273,2008,Italy
이탈리아,외부보건비(경상보건비 대비%),0.0,2008,Italy
라트비아,경상(GDP 대비%),5.61553001,2008,Latvia
라트비아,공공(경상보건비 대비%),60.3269043,2008,Latvia
라트비아,본인부담(경상보건비 대비%),37.30623245,2008,Latvia
라트비아,1인당 보건지출(US$),913.52148438,2008,Latvia
라트비아,1인당 보건지출(PPP)(US$),1085.89611816,2008,Latvia
라트비아,외부보건비(경상보건비 대비%),0.09869838,2008,Latvia
룩셈부르크,경상(GDP 대비%),6.53840208,2008,Luxembourg
룩셈부르크,공공(경상보건비 대비%),87.64614105,2008,Luxembourg
룩셈부르크,본인부담(경상보건비 대비%),10.06149197,2008,Luxembourg
룩셈부르크,1인당 보건지출(US$),7578.74951172,2008,Luxembourg
룩셈부르크,1인당 보건지출(PPP)(US$),5725.23193359,2008,Luxembourg
룩셈부르크,외부보건비(경상보건비 대비%),0.0,2008,Luxembourg
네덜란드,경상(GDP 대비%),9.27660465,2008,Netherlands
네덜란드,공공(경상보건비 대비%),66.59781647,2008,Netherlands
네덜란드,본인부담(경상보건비 대비%),9.92371559,2008,Netherlands
네덜란드,1인당 보건지출(US$),5382.44580078,2008,Netherlands
네덜란드,1인당 보건지출(PPP)(US$),4316.76904297,2008,Netherlands
네덜란드,외부보건비(경상보건비 대비%),0.0,2008,Netherlands
노르웨이,경상(GDP 대비%),7.96075296,2008,Norway
노르웨이,공공(경상보건비 대비%),84.13493347,2008,Norway
